,frame,id,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h
143,816,113.0,2,1076.3193359375,1208.5291748046875,1012.0,1178.0,1076.3193430656934,1208.529197080292,140.0,60.0,-42.0598621157295,1111.0,1136.0,1036.0,1252.0,1016.0,1126.0,112.0,128.0
114,816,116.0,2,1030.948974609375,615.9539794921875,894.0,572.0,1030.949029924367,615.9539625123315,282.0,90.0,-6.1972196633405545,896.0,636.0,1174.0,586.0,892.0,570.0,288.0,92.0
91,816,119.0,2,1639.459228515625,547.6632080078125,1502.0,514.0,1639.459241865146,547.6632002683663,250.0,72.0,-1.0642358240366905,1502.0,557.0,1752.0,547.0,1452.0,516.0,300.0,82.0
90,816,120.0,2,1037.427978515625,501.8518371582031,860.0,466.0,1037.4279339580544,501.85185185185196,340.0,76.0,-1.1178950686236877,860.0,477.0,1200.0,501.0,854.0,468.0,352.0,74.0
144,817,113.0,2,1076.3155517578125,1208.177734375,1010.0,1180.0,1076.3155031731642,1208.1776971894833,134.0,54.0,-39.989211739310825,1110.0,1144.0,1034.0,1252.0,1014.0,1130.0,114.0,126.0
115,817,116.0,2,1029.299072265625,617.7290649414062,890.0,574.0,1029.2990623989654,617.7290656320723,284.0,88.0,-5.5744206669642375,892.0,638.0,1172.0,590.0,888.0,570.0,290.0,94.0
92,817,119.0,2,1641.5400390625,549.6616821289062,1476.0,518.0,1641.5399808856325,549.6616756928959,284.0,70.0,-1.08301071097564,1476.0,536.0,1760.0,548.0,1458.0,520.0,302.0,78.0
91,817,120.0,2,1045.5081787109375,501.84368896484375,868.0,466.0,1045.5082037996547,501.8436960276338,344.0,76.0,-1.1293472518677459,868.0,477.0,1212.0,500.0,858.0,466.0,358.0,76.0
145,818,113.0,2,1076.6446533203125,1208.5784912109375,1008.0,1182.0,1076.6446140797286,1208.5784563189145,140.0,54.0,-39.48317850509693,1114.0,1144.0,1034.0,1254.0,1012.0,1130.0,118.0,126.0
116,818,116.0,2,1027.8323974609375,619.2438354492188,888.0,574.0,1027.8323809523806,619.2438095238095,284.0,92.0,-5.316118214622615,890.0,638.0,1170.0,593.0,888.0,572.0,290.0,92.0
93,818,119.0,2,1652.9561767578125,551.1869506835938,1518.0,518.0,1652.956209150327,551.1869281045751,248.0,70.0,-1.6438257097084688,1518.0,559.0,1766.0,550.0,1468.0,520.0,298.0,80.0
92,818,120.0,2,1053.0196533203125,502.85223388671875,876.0,466.0,1053.0197002141326,502.8522483940043,344.0,78.0,-1.3737032801970028,876.0,480.0,1220.0,501.0,866.0,468.0,358.0,76.0
146,819,113.0,2,1074.0924072265625,1211.505615234375,1006.0,1192.0,1074.092386655261,1211.5055603079554,138.0,44.0,-37.22325268795785,1018.0,1245.0,1126.0,1172.0,1012.0,1132.0,122.0,126.0
117,819,116.0,2,1025.849365234375,620.8555908203125,884.0,576.0,1025.8493064312736,620.8556116015133,286.0,90.0,-4.846492390841335,886.0,639.0,1168.0,595.0,884.0,574.0,292.0,92.0
94,819,119.0,2,1663.7137451171875,552.4660034179688,1530.0,520.0,1663.7137254901959,552.4660130718954,244.0,70.0,-1.1235851862224964,1530.0,560.0,1774.0,549.0,1476.0,522.0,298.0,78.0
93,819,120.0,2,1061.5252685546875,504.05279541015625,886.0,468.0,1061.5252109932917,504.0528024237178,342.0,78.0,-1.5759506545081399,886.0,484.0,1228.0,501.0,878.0,470.0,356.0,76.0
147,820,113.0,2,1073.083984375,1211.418212890625,1004.0,1192.0,1073.0839826839826,1211.4181818181821,144.0,44.0,-37.25657014463095,1016.0,1247.0,1130.0,1172.0,1010.0,1132.0,126.0,128.0
118,820,116.0,2,1021.729736328125,622.1425170898438,882.0,580.0,1021.7297645920672,622.1425346662368,286.0,88.0,-4.816182658826348,884.0,641.0,1166.0,597.0,882.0,578.0,292.0,90.0
95,820,119.0,2,1673.498046875,554.0526123046875,1530.0,524.0,1673.4980263157895,554.0526315789474,258.0,68.0,-1.5961960396401906,1530.0,562.0,1788.0,550.0,1482.0,526.0,306.0,76.0
94,820,120.0,2,1070.2210693359375,504.4808044433594,896.0,468.0,1070.2210113339142,504.4808195292066,340.0,80.0,-1.8493706557035885,896.0,486.0,1236.0,500.0,886.0,470.0,356.0,78.0
148,821,113.0,2,1072.6513671875,1211.59521484375,1002.0,1192.0,1072.6513605442176,1211.595238095238,150.0,42.0,-38.014221296806056,1014.0,1249.0,1132.0,1171.0,1008.0,1134.0,132.0,128.0
119,821,116.0,2,1019.0330810546875,623.4434814453125,882.0,580.0,1019.0331039003604,623.4434611602753,284.0,90.0,-4.437131674293068,882.0,641.0,1164.0,600.0,880.0,578.0,292.0,92.0
96,821,119.0,2,1678.749755859375,554.285888671875,1546.0,524.0,1678.7497453310696,554.2859083191851,244.0,72.0,-1.6805902882168884,1546.0,563.0,1790.0,550.0,1490.0,526.0,300.0,76.0
95,821,120.0,2,1080.8514404296875,505.5710754394531,906.0,470.0,1080.8514896520358,505.5710711848988,336.0,78.0,-2.3856118712288565,906.0,485.0,1242.0,501.0,894.0,472.0,354.0,76.0
149,822,113.0,2,1071.6195068359375,1212.2423095703125,998.0,1192.0,1071.6195121951218,1212.2422764227642,158.0,42.0,-38.738882216146045,1012.0,1250.0,1134.0,1170.909090909091,1006.0,1138.0,136.0,124.0
120,822,116.0,2,1017.7435302734375,625.0818481445312,878.0,580.0,1017.7435567010307,625.0818298969073,286.0,92.0,-4.061434100231641,880.0,642.0,1162.0,602.0,878.0,578.0,292.0,94.0
97,822,119.0,2,1684.6898193359375,556.441162109375,1552.0,524.0,1684.689770076641,556.4411862712429,240.0,72.0,-1.5325735080212073,1552.0,555.0,1792.0,550.0,1500.0,526.0,292.0,78.0
96,822,120.0,2,1095.8927001953125,506.6496276855469,922.0,468.0,1095.8926646355753,506.64963674712914,330.0,82.0,-3.5229182396065872,924.0,538.0,1252.0,501.0,902.0,472.0,352.0,78.0
150,823,113.0,2,1071.156494140625,1212.5726318359375,998.0,1192.0,1071.1564516129033,1212.5725806451612,160.0,42.0,-38.77792901387989,1010.0,1252.0,1136.0,1177.0,1004.0,1140.0,138.0,124.0
121,823,116.0,2,1016.1351318359375,626.7650756835938,878.0,584.0,1016.1351609818297,626.7650621613006,284.0,90.0,-3.6666038434756985,878.0,643.0,1160.0,604.0,874.0,582.0,294.0,90.0
98,823,119.0,2,1698.2864990234375,558.0228881835938,1558.0,528.0,1698.286440139727,558.0228644013972,258.0,70.0,-1.8279445079514611,1558.0,560.0,1816.0,552.0,1508.0,530.0,308.0,76.0
97,823,120.0,2,1098.1776123046875,507.2251281738281,922.0,472.0,1098.1775552014572,507.22513089005236,338.0,78.0,-2.3278684476474103,920.0,488.0,1260.0,500.0,912.0,474.0,348.0,76.0
151,824,113.0,2,1068.8931884765625,1213.930419921875,994.0,1194.0,1068.893203883495,1213.9304207119742,162.0,42.0,-38.922508879993,1008.0,1253.0,1136.0,1179.0,1002.0,1144.0,142.0,122.0
122,824,116.0,2,1014.1115112304688,627.650634765625,876.0,584.0,1014.111504995166,627.6506606509829,286.0,92.0,-3.5162462834814705,876.0,642.0,1160.0,606.0,870.0,582.0,296.0,92.0
99,824,119.0,2,1706.3321533203125,560.3038940429688,1564.0,532.0,1706.332129963899,560.3039054808008,262.0,68.0,-1.940054419782959,1564.0,558.0,1826.0,554.0,1514.0,534.0,312.0,74.0
98,824,120.0,2,1112.6259765625,507.3341064453125,940.0,468.0,1112.6259971844204,507.3341154387612,328.0,84.0,-3.5668622615019863,942.0,540.0,1268.0,501.0,920.0,472.0,350.0,80.0
152,825,113.0,2,1067.4281005859375,1215.367431640625,992.0,1194.0,1067.4281150159745,1215.367412140575,166.0,44.0,-39.323771457302776,1006.0,1254.0,1136.0,1156.0,1000.0,1148.0,142.0,120.0
123,825,116.0,2,1010.8665771484375,629.4467163085938,874.0,586.0,1010.8666011143887,629.4467387741723,282.0,90.0,-2.884580737990974,874.0,643.0,1156.0,609.0,868.0,584.0,296.0,94.0
100,825,119.0,2,1711.411376953125,561.072265625,1570.0,532.0,1711.4114153744638,561.0722533817221,258.0,70.0,-2.1857433494746905,1570.0,560.0,1828.0,555.0,1522.0,534.0,306.0,78.0
99,825,120.0,2,1119.9818115234375,508.06219482421875,948.0,470.0,1119.981822530495,508.0621860798852,326.0,82.0,-3.477747275484116,950.0,542.0,1274.0,503.0,928.0,474.0,350.0,78.0
153,826,113.0,2,1064.719482421875,1217.3878173828125,992.0,1196.0,1064.7194719471947,1217.3877887788776,160.0,46.0,-39.382409868765905,1004.0,1257.0,1132.0,1173.6,998.0,1150.0,144.0,118.0
124,826,116.0,2,1008.7584228515625,630.9347534179688,872.0,588.0,1008.758439855785,630.9347754834481,284.0,90.0,-2.614651326102093,872.0,644.0,1156.0,611.0,868.0,584.0,294.0,96.0
101,826,119.0,2,1717.6575927734375,564.1722412109375,1578.0,536.0,1717.6575433911883,564.1722296395194,258.0,68.0,-1.9758503908562373,1578.0,563.0,1836.0,560.0,1528.0,538.0,308.0,74.0
100,826,120.0,2,1127.031982421875,508.6189880371094,956.0,470.0,1127.0319677954062,508.6189912384561,326.0,82.0,-3.689248106402492,958.0,543.0,1282.0,503.0,936.0,474.0,348.0,80.0
154,827,113.0,2,1062.5438232421875,1219.45458984375,988.0,1198.0,1062.5438165438163,1219.4545454545455,160.0,46.0,-39.372553705106355,1002.0,1259.0,1130.0,1183.0,996.0,1148.0,146.0,122.0
125,827,116.0,2,1006.9227905273438,632.8279418945312,870.0,588.0,1006.9227811598846,632.8279397628967,284.0,92.0,-2.2430822093255403,870.0,645.0,1154.0,612.0,868.0,584.0,294.0,98.0
102,827,119.0,2,1722.6397705078125,565.9498291015625,1582.0,538.0,1722.6397831243646,565.9498475093187,258.0,68.0,-1.9258874268464703,1582.0,564.0,1840.0,561.0,1540.0,540.0,300.0,74.0
101,827,120.0,2,1129.42041015625,508.608642578125,956.0,472.0,1129.4204545454545,508.6086363636364,334.0,82.0,-2.75121340268684,956.0,494.0,1290.0,504.0,948.0,474.0,342.0,80.0
155,828,113.0,2,1060.5977783203125,1221.3045654296875,988.0,1200.0,1060.5977198697071,1221.3045602605866,158.0,46.0,-39.57161617641518,1000.0,1261.0,1128.0,1185.0,994.0,1152.0,146.0,120.0
126,828,116.0,2,1004.5682373046875,634.0157470703125,868.0,588.0,1004.5682414698165,634.0157480314962,284.0,94.0,-1.9362162258095128,868.0,646.0,1152.0,614.0,864.0,586.0,298.0,100.0
103,828,119.0,2,1739.6416015625,565.3551025390625,1592.0,534.0,1739.641594246329,565.3551093796824,278.0,74.0,-2.356050702052268,1592.0,570.0,1868.0,562.0,1544.0,538.0,324.0,78.0
102,828,120.0,2,1138.285888671875,508.9668273925781,968.0,470.0,1138.2859132049198,508.9668136458575,328.0,84.0,-3.0988055515357016,968.0,496.0,1296.0,504.0,954.0,474.0,344.0,80.0
156,829,113.0,2,1058.3765869140625,1223.407470703125,986.0,1202.0,1058.3766233766237,1223.4074675324675,156.0,46.0,-39.85396528278249,1000.0,1261.0,1126.0,1186.0,992.0,1156.0,142.0,116.0
127,829,116.0,2,1005.626708984375,635.6878662109375,866.0,590.0,1005.6267339218159,635.68789407314,284.0,94.0,-1.5575375842893733,866.0,646.0,1150.0,618.0,862.0,588.0,298.0,98.0
104,829,119.0,2,1754.1214599609375,567.3831787109375,1592.0,536.0,1754.1214092140922,567.3831978319784,306.0,72.0,-2.30457593316956,1592.0,572.0,1896.0,566.0,1550.0,540.0,346.0,78.0
103,829,120.0,2,1142.4312744140625,510.3218688964844,972.0,474.0,1142.4312839059673,510.32188065099456,332.0,82.0,-2.8711970481733764,972.0,499.0,1304.0,504.0,960.0,476.0,346.0,80.0
157,830,113.0,2,1057.0,1225.0616455078125,984.0,1204.0,1057.0,1225.0616332819725,158.0,48.0,-40.30630603626575,998.0,1263.0,1124.0,1187.0,990.0,1154.0,144.0,120.0
128,830,116.0,2,1005.9049682617188,637.8626098632812,864.0,592.0,1005.9049636803874,637.8625907990315,286.0,94.0,-0.951641219264366,864.0,648.0,1150.0,620.0,862.0,590.0,296.0,98.0
105,830,119.0,2,1748.73583984375,571.784912109375,1570.0,540.0,1748.735898787559,571.7849235635214,328.0,72.0,-2.574953537304667,1570.0,571.0,1896.0,570.0,1554.0,544.0,342.0,78.0
104,830,120.0,2,1147.96337890625,510.6092834472656,976.0,472.0,1147.9633225458467,510.6092772384035,334.0,84.0,-2.9761779061351477,976.0,503.0,1310.0,505.0,968.0,474.0,342.0,82.0
158,831,113.0,2,1055.457763671875,1226.0772705078125,982.0,1206.0,1055.4577634754626,1226.0772325020112,158.0,46.0,-40.14331237483317,996.0,1264.0,1122.0,1188.0,990.0,1154.0,140.0,120.0
129,831,116.0,2,999.805419921875,638.5597534179688,862.0,594.0,999.805444887118,638.5597609561752,284.0,94.0,-0.762121220335825,862.0,648.0,1146.0,624.0,862.0,590.0,292.0,98.0
106,831,119.0,2,1752.985107421875,570.9268188476562,1578.0,540.0,1752.9851355290002,570.9268434858643,310.0,74.0,-2.120747361151395,1578.0,572.0,1888.0,567.0,1560.0,544.0,328.0,80.0
105,831,120.0,2,1154.848388671875,511.2217102050781,986.0,472.0,1154.8484162895927,511.22171945701365,332.0,86.0,-3.34906414284657,986.0,504.0,1318.0,506.0,978.0,476.0,340.0,82.0
0,831,122.0,2,1834.4510498046875,567.32373046875,1736.0,522.0,1834.451072386059,567.3237265415551,200.0,92.0,1.0279072576847563,1736.0,574.0,1936.0,592.0,1736.0,504.0,204.0,110.0
159,832,113.0,2,1053.2491455078125,1226.8079833984375,984.0,1208.0,1053.249134948097,1226.8079584775087,148.0,50.0,-39.79728671032755,996.0,1264.0,1120.0,1190.0,990.0,1158.0,138.0,116.0
130,832,116.0,2,989.4239501953125,637.5167846679688,860.0,598.0,989.4239410681399,637.516758747698,282.0,80.0,-3.4099666033714,860.0,648.0,1142.0,627.0,858.0,594.0,296.0,98.0
107,832,119.0,2,1765.3878173828125,572.576904296875,1612.0,542.0,1765.3878419452888,572.5768996960487,286.0,74.0,-1.919064077435719,1612.0,576.0,1898.0,575.0,1568.0,546.0,330.0,80.0
106,832,120.0,2,1172.1815185546875,509.92388916015625,1002.0,470.0,1172.181546878886,509.92389952748067,322.0,88.0,-3.876028317001794,1004.0,548.0,1324.0,508.0,982.0,474.0,344.0,88.0
0,832,123.0,2,1862.1810302734375,570.882080078125,1784.0,524.0,1862.1810584958216,570.8820798514391,160.0,86.0,8.363686413804974,1786.0,572.0,1940.0,600.0,1786.0,492.0,160.0,130.0
160,833,113.0,2,1052.9287109375,1224.6365966796875,986.0,1204.0,1052.9287646528405,1224.6366095581604,142.0,42.0,-39.542067269584734,1000.0,1260.0,1118.0,1188.0,990.0,1152.0,136.0,124.0
131,833,116.0,2,984.9631958007812,638.9932250976562,860.0,594.0,984.9632132132132,638.9932432432432,260.0,92.0,-0.7549650751118668,860.0,646.0,1120.0,677.0,858.0,588.0,292.0,106.0
108,833,119.0,2,1764.4462890625,574.889892578125,1616.0,546.0,1764.4462382951242,574.8898934452696,280.0,72.0,-1.6031138379526482,1616.0,578.0,1896.0,575.0,1572.0,548.0,324.0,82.0
107,833,120.0,2,1189.3214111328125,507.72119140625,1044.0,466.0,1189.321409784324,507.7211993687533,288.0,96.0,-0.7157472388390722,1044.0,519.0,1332.0,511.0,990.0,466.0,348.0,106.0
1,833,123.0,2,1874.486572265625,575.9321899414062,1800.0,530.0,1874.486604702023,575.9322033898304,152.0,88.0,13.093411968286214,1804.0,575.0,1944.0,610.0,1804.0,494.0,146.0,134.0
161,834,113.0,2,1053.9879150390625,1223.5562744140625,992.0,1202.0,1053.9878682842289,1223.5563258232235,134.0,50.0,-40.591805573512616,1004.0,1257.0,1112.0,1187.0,992.0,1150.0,130.0,124.0
132,834,116.0,2,983.5464477539062,635.12939453125,862.0,592.0,983.546468401487,635.1293680297398,262.0,90.0,-2.088120425224128,862.0,637.0,1124.0,612.0,862.0,582.0,276.0,114.0
109,834,119.0,2,1765.6302490234375,577.3492431640625,1594.0,548.0,1765.6302729528534,577.3492555831266,302.0,72.0,-1.3186951646102991,1594.0,574.0,1896.0,578.0,1574.0,550.0,322.0,82.0
108,834,120.0,2,1193.62841796875,509.2320251464844,1046.0,462.0,1193.6284506341706,509.23203183287734,294.0,102.0,-1.208365791996247,1046.0,526.0,1340.0,514.0,1008.0,460.0,342.0,118.0
2,834,123.0,2,1887.3712158203125,579.1707153320312,1822.0,538.0,1887.3712676056336,579.1707042253521,142.0,90.0,29.32251201577527,1826.0,578.0,1950.0,618.0,1826.0,478.0,132.0,158.0
162,835,113.0,2,1055.76416015625,1221.99658203125,996.0,1196.0,1055.7641112047177,1221.9966301600673,130.0,54.0,-40.662434538751306,1008.0,1252.0,1114.0,1190.0,994.0,1152.0,126.0,116.0
133,835,116.0,2,977.8088989257812,635.703857421875,854.0,586.0,977.8088783463232,635.7038292104371,252.0,94.0,2.8639704425459422,854.0,629.0,1108.0,615.0,854.0,584.0,274.0,110.0
110,835,119.0,2,1773.0380859375,580.1090087890625,1626.0,550.0,1773.0380517503806,580.1089802130898,272.0,72.0,-1.1282909498942157,1626.0,581.0,1898.0,582.0,1576.0,552.0,322.0,82.0
109,835,120.0,2,1192.1708984375,511.58050537109375,1040.0,464.0,1192.170951736581,511.5805142083897,310.0,98.0,-2.4909103252485982,1038.0,490.0,1350.0,515.0,1022.0,462.0,334.0,110.0
3,835,123.0,2,1898.890380859375,584.3043823242188,1826.0,552.0,1898.8903535050931,584.3043738765728,146.0,82.0,43.276322059553955,1866.0,512.0,1941.0,638.0,1848.0,472.0,114.0,170.0
163,836,113.0,2,1056.6959228515625,1218.2540283203125,994.0,1190.0,1056.695885509839,1218.2540250447228,132.0,52.0,-38.607250628006184,1010.0,1256.0,1120.0,1189.0,998.0,1150.0,128.0,118.0
134,836,116.0,2,970.0485229492188,633.9150390625,844.0,586.0,970.0485338725986,633.9150657229525,254.0,92.0,4.960349115880667,844.0,624.0,1100.0,620.0,842.0,586.0,268.0,108.0
111,836,119.0,2,1779.529052734375,582.9262084960938,1630.0,550.0,1779.5290140845073,582.9261971830986,280.0,76.0,-0.9172758237679232,1630.0,582.0,1910.0,588.0,1582.0,552.0,328.0,84.0
110,836,120.0,2,1204.69873046875,510.7400817871094,1056.0,470.0,1204.6987224157954,510.74006968641123,302.0,88.0,-0.6538332411672919,1056.0,493.0,1358.0,516.0,1042.0,470.0,316.0,92.0
4,836,123.0,2,1911.478515625,593.4054565429688,1838.0,564.0,1911.478566408995,593.4054813773718,142.0,74.0,48.39364992415228,1885.0,520.0,1945.0,646.0,1864.0,476.0,102.0,172.0
164,837,113.0,2,1055.0333251953125,1217.2388916015625,990.0,1186.0,1055.0333333333333,1217.2388888888886,136.0,56.0,-38.04065698685067,1008.0,1262.0,1120.0,1188.0,1000.0,1152.0,126.0,114.0
135,837,116.0,2,958.6484375,633.5810546875,830.0,586.0,958.6484424666245,633.581055308328,260.0,92.0,6.786533067096604,832.0,613.0,1092.0,623.0,828.0,584.0,276.0,112.0
112,837,119.0,2,1788.9755859375,585.9989013671875,1626.0,552.0,1788.9755567626291,585.9989136338946,294.0,84.0,0.23098736990785734,1626.0,596.0,1920.0,602.0,1588.0,552.0,332.0,88.0
111,837,120.0,2,1212.5701904296875,510.267578125,1058.0,472.0,1212.570242214533,510.26758938869676,310.0,80.0,0.9427155943334742,1058.0,493.0,1368.0,519.0,1050.0,468.0,318.0,90.0
5,837,123.0,2,1914.89892578125,599.9459838867188,1846.0,560.0,1914.898891966759,599.9459833795014,138.0,82.0,43.944315067907354,1893.0,524.0,1953.0,650.0,1864.0,484.0,104.0,170.0
165,838,113.0,2,1051.673828125,1217.648193359375,988.0,1184.0,1051.6737739872071,1217.6481876332625,128.0,58.0,-37.755382111394965,1008.0,1263.0,1116.0,1194.0,1004.0,1158.0,118.0,106.0
136,838,116.0,2,939.8991088867188,629.9679565429688,828.0,584.0,939.8990794408456,629.9679509035117,244.0,96.0,11.172060610630265,832.0,604.0,1076.0,620.0,824.0,576.0,270.0,118.0
113,838,119.0,2,1785.4488525390625,586.6539306640625,1640.0,552.0,1785.448883666275,586.6539365452409,270.0,78.0,-0.14218732756094238,1640.0,597.0,1910.0,594.0,1594.0,552.0,316.0,90.0
112,838,120.0,2,1216.4808349609375,510.61700439453125,1054.0,472.0,1216.4808285588365,510.61701189951515,324.0,84.0,1.3431276726096957,1054.0,485.0,1378.0,518.0,1046.0,464.0,334.0,92.0
6,838,123.0,2,1919.8043212890625,606.6023559570312,1852.0,576.0,1919.804272915231,606.6023432115783,136.0,68.0,40.364359461846796,1866.0,588.0,1974.0,642.0,1866.0,502.0,108.0,156.0
166,839,113.0,2,1048.63232421875,1219.2716064453125,990.0,1186.0,1048.6323185011709,1219.271662763466,122.0,58.0,-40.167062749108545,1010.0,1264.0,1108.0,1198.0,1004.0,1164.0,112.0,102.0
137,839,116.0,2,924.6940307617188,621.3470458984375,838.0,580.0,924.6940486169323,621.3470243084661,196.0,90.0,15.289389287906538,838.0,610.0,1038.0,623.0,836.0,564.0,222.0,128.0
114,839,119.0,2,1789.4239501953125,588.4932861328125,1646.0,554.0,1789.423980958048,588.4933055638203,268.0,80.0,-0.0842805760626829,1646.0,589.0,1914.0,600.0,1598.0,554.0,316.0,90.0
113,839,120.0,2,1225.7222900390625,511.23114013671875,1054.0,472.0,1225.7222715173025,511.23114463176574,336.0,86.0,1.484617801489028,1054.0,480.0,1390.0,519.0,1044.0,464.0,348.0,92.0
167,840,113.0,2,1047.367919921875,1220.219970703125,994.0,1186.0,1047.3678887484198,1220.2199747155498,114.0,60.0,-42.52148725895255,1014.0,1252.0,1102.0,1203.0,1004.0,1170.0,106.0,96.0
138,840,116.0,2,917.8033447265625,613.1110229492188,846.0,576.0,917.8033451596554,613.1109984794729,170.0,76.0,28.457603641830648,842.0,602.0,1006.0,628.0,834.0,556.0,198.0,130.0
115,840,119.0,2,1801.638671875,591.9236450195312,1652.0,558.0,1801.638676844784,591.9236641221373,278.0,86.0,1.5614671417554198,1652.0,594.8,1928.0,614.0,1602.0,554.0,326.0,94.0
114,840,120.0,2,1236.115234375,511.8874816894531,1060.0,474.0,1236.1152208025107,511.88746917731453,340.0,80.0,1.6666249308531569,1060.0,479.0,1400.0,521.0,1050.0,466.0,354.0,88.0
168,841,113.0,2,1046.085205078125,1220.63623046875,998.0,1190.0,1046.0852359208523,1220.6362252663625,102.0,54.0,-45.47576639924912,1081.0,1184.0,1025.0,1262.0,1006.0,1174.0,96.0,92.0
139,841,116.0,2,917.3831787109375,610.004638671875,850.0,570.0,917.3831884057972,610.0046376811595,160.0,88.0,34.08956906889992,848.0,592.0,1000.0,620.0,840.0,550.0,182.0,130.0
116,841,119.0,2,1810.7958984375,595.3777465820312,1656.0,558.0,1810.795851528384,595.3777292576419,286.0,88.0,2.9474878331478336,1656.0,598.0,1940.0,623.0,1606.0,554.0,334.0,98.0
115,841,120.0,2,1244.8699951171875,512.3753662109375,1068.0,474.0,1244.8699369936994,512.3753375337534,340.0,78.0,1.8514847112790884,1070.0,480.0,1408.0,523.0,1058.0,470.0,354.0,84.0
0,841,124.0,2,1916.1112060546875,613.687255859375,1832.0,576.0,1916.1111688311692,613.6872727272727,174.0,80.0,31.633089763070334,1846.0,593.0,1988.0,658.0,1846.0,522.0,142.0,152.0
169,842,113.0,2,1044.197021484375,1221.060546875,1000.0,1192.0,1044.1969696969695,1221.060606060606,96.0,54.0,-49.43179831395209,1078.0,1184.0,1025.0,1262.0,1008.0,1176.0,88.0,88.0
140,842,116.0,2,916.0084228515625,602.5850219726562,852.0,560.0,916.0084439083232,602.5850422195416,146.0,94.0,40.00531674564547,854.0,584.0,988.0,609.0,846.0,544.0,160.0,128.0
117,842,119.0,2,1805.9036865234375,599.5003662109375,1620.0,560.0,1805.9036910290883,599.5003666585187,328.0,90.0,2.072334826466084,1620.0,600.0,1946.0,627.0,1606.0,556.0,340.0,98.0
116,842,120.0,2,1253.2532958984375,513.6668701171875,1078.0,476.0,1253.2533333333333,513.6668852459018,340.0,78.0,2.1717735753336007,1080.0,482.0,1418.0,524.0,1068.0,472.0,354.0,82.0
1,842,124.0,2,1921.9443359375,618.5438232421875,1836.0,584.0,1921.9443037974686,618.5437974683545,176.0,80.0,33.4338751753003,1852.0,597.0,1996.0,664.0,1852.0,526.0,144.0,152.0
170,843,113.0,2,1041.931640625,1221.1173095703125,1000.0,1192.0,1041.9315960912054,1221.1172638436485,90.0,52.0,-53.413335282480794,1072.0,1184.0,1030.0,1260.0,1008.0,1176.0,82.0,88.0
141,843,116.0,2,910.5040283203125,592.5335083007812,852.0,550.0,910.5040214477212,592.5335120643433,130.0,96.0,52.785600311159975,901.0,538.0,949.0,652.0,858.0,538.0,124.0,120.0
118,843,119.0,2,1812.5689697265625,599.840576171875,1662.0,562.0,1812.5689939527213,599.8405717427157,278.0,92.0,2.2455530114637194,1662.0,610.0,1938.0,626.0,1610.0,558.0,328.0,100.0
117,843,120.0,2,1264.995361328125,514.8668212890625,1088.0,478.0,1264.9953467759806,514.8668291602039,340.0,76.0,2.4527828259956355,1090.0,485.0,1428.0,525.0,1082.0,474.0,350.0,80.0
2,843,124.0,2,1932.3525390625,624.5077514648438,1850.0,596.0,1932.3525498891352,624.5077605321508,168.0,70.0,37.65544087483397,1868.0,600.0,2000.0,668.0,1868.0,532.0,132.0,150.0
171,844,113.0,2,1039.316162109375,1222.3345947265625,1000.0,1200.0,1039.3161764705883,1222.3345588235295,86.0,42.0,-59.17648006025519,1066.0,1186.0,1029.0,1260.0,1008.0,1178.0,74.0,84.0
142,844,116.0,2,905.81640625,581.9000244140625,850.0,540.0,905.8164179104477,581.9,120.0,82.0,71.95872908236163,896.2857142857142,532.0,926.0,642.0,860.0,530.0,108.0,124.0
119,844,119.0,2,1820.5684814453125,603.1593627929688,1670.0,558.0,1820.5684436110366,603.1593892311813,282.0,98.0,3.1893927197025063,1670.0,607.0,1948.0,634.0,1618.0,558.0,330.0,104.0
118,844,120.0,2,1276.35791015625,515.670654296875,1098.0,478.0,1276.3578708946773,515.6706681766706,340.0,78.0,2.5223533975529318,1100.0,487.0,1438.0,526.0,1086.0,476.0,356.0,80.0
3,844,124.0,2,1937.4539794921875,628.43505859375,1854.0,600.0,1937.4539400665926,628.4350721420643,170.0,68.0,39.36373014606087,1874.0,601.0,2006.0,674.0,1874.0,530.0,132.0,156.0
172,845,113.0,2,1037.7735595703125,1223.603759765625,998.0,1204.0,1037.7735849056603,1223.6037735849056,86.0,40.0,-64.50601896862831,1062.0,1184.0,1027.0,1260.0,1006.0,1180.0,70.0,82.0
143,845,116.0,2,903.8654174804688,573.2769775390625,854.0,538.0,903.8654147104852,573.2769953051643,110.0,68.0,86.1584051256419,884.0,524.0,911.0,634.0,862.0,524.0,92.0,118.0
120,845,119.0,2,1812.611083984375,606.37255859375,1642.0,564.0,1812.611125485123,606.372574385511,300.0,104.0,-0.7238399560337218,1642.0,655.0,1942.0,632.0,1622.0,562.0,320.0,104.0
119,845,120.0,2,1283.720458984375,516.541015625,1108.0,480.0,1283.7204158372042,516.5410307454104,340.0,76.0,2.7804974707128816,1110.0,487.0,1448.0,528.0,1098.0,478.0,354.0,78.0
173,846,113.0,2,1036.715576171875,1225.5631103515625,1002.0,1208.0,1036.7156308851224,1225.5630885122412,80.0,46.0,-71.26701513338192,1057.0,1184.0,1031.0,1260.0,1004.0,1178.0,70.0,84.0
144,846,116.0,2,904.0738525390625,563.17822265625,844.0,534.0,904.0738688827333,563.1782086795937,104.0,70.0,-83.96316411797156,888.0,518.0,897.0,622.0,860.0,518.0,92.0,114.0
